id,sentiment
6570,love
6571,happiness
6572,neutral
6573,happiness
6574,love
6575,happiness
6576,neutral
6577,happiness
6578,neutral
6579,happiness
6580,happiness
6581,neutral
6582,neutral
6583,worry
6584,neutral
6585,happiness
6586,neutral
6587,happiness
6588,neutral
6589,neutral
6590,worry
6591,happiness
6592,worry
6593,neutral
6594,neutral
6595,love
6596,happiness
6597,happiness
6598,love
6599,neutral
6600,worry
6601,worry
6602,neutral
6603,neutral
6604,neutral
6605,neutral
6606,neutral
6607,neutral
6608,love
6609,worry
6610,happiness
6611,neutral
6612,neutral
6613,neutral
6614,neutral
6615,worry
6616,neutral
6617,worry
6618,neutral
6619,neutral
6620,worry
6621,neutral
6622,worry
6623,happiness
6624,neutral
6625,happiness
6626,worry
6627,happiness
6628,neutral
6629,sadness
6630,neutral
6631,neutral
6632,worry
6633,neutral
6634,love
6635,neutral
6636,neutral
6637,happiness
6638,worry
6639,worry
6640,neutral
6641,neutral
6642,neutral
6643,happiness
6644,neutral
6645,love
6646,worry
6647,neutral
6648,neutral
6649,happiness
6650,happiness
6651,worry
6652,neutral
6653,neutral
6654,worry
6655,love
6656,neutral
6657,worry
6658,neutral
6659,happiness
6660,neutral
6661,neutral
6662,worry
6663,neutral
6664,neutral
6665,neutral
6666,love
6667,neutral
6668,love
6669,happiness
6670,happiness
6671,neutral
6672,worry
6673,neutral
6674,worry
6675,neutral
6676,happiness
6677,neutral
6678,neutral
6679,neutral
6680,worry
6681,love
6682,neutral
6683,neutral
6684,neutral
6685,neutral
6686,love
6687,happiness
6688,neutral
6689,worry
6690,neutral
6691,neutral
6692,happiness
6693,worry
6694,neutral
6695,neutral
6696,worry
6697,neutral
6698,neutral
6699,happiness
6700,happiness
6701,worry
6702,worry
6703,happiness
6704,love
6705,happiness
6706,neutral
6707,neutral
6708,worry
6709,neutral
6710,neutral
6711,neutral
6712,worry
6713,neutral
6714,neutral
6715,happiness
6716,worry
6717,worry
6718,love
6719,love
6720,worry
6721,happiness
6722,neutral
6723,happiness
6724,neutral
6725,worry
6726,happiness
6727,happiness
6728,worry
6729,neutral
6730,neutral
6731,neutral
6732,neutral
6733,neutral
6734,neutral
6735,worry
6736,worry
6737,sadness
6738,neutral
6739,happiness
6740,neutral
6741,worry
6742,worry
6743,worry
6744,worry
6745,worry
6746,sadness
6747,happiness
6748,happiness
6749,happiness
6750,neutral
6751,neutral
6752,worry
6753,worry
6754,neutral
6755,neutral
6756,happiness
6757,worry
6758,neutral
6759,happiness
6760,love
6761,love
6762,neutral
6763,neutral
6764,sadness
6765,happiness
6766,worry
6767,love
6768,neutral
6769,love
6770,worry
6771,neutral
6772,neutral
6773,neutral
6774,neutral
6775,neutral
6776,happiness
6777,neutral
6778,happiness
6779,worry
6780,neutral
6781,neutral
6782,neutral
6783,neutral
6784,neutral
6785,happiness
6786,neutral
6787,happiness
6788,neutral
6789,worry
6790,neutral
6791,neutral
6792,worry
6793,neutral
6794,neutral
6795,worry
6796,worry
6797,worry
6798,neutral
6799,happiness
6800,love
6801,neutral
6802,neutral
6803,neutral
6804,worry
6805,happiness
6806,neutral
6807,worry
6808,happiness
6809,happiness
6810,worry
6811,worry
6812,neutral
6813,worry
6814,neutral
6815,neutral
6816,neutral
6817,happiness
6818,love
6819,neutral
6820,love
6821,love
6822,neutral
6823,happiness
6824,happiness
6825,neutral
6826,neutral
6827,worry
6828,neutral
6829,neutral
6830,happiness
6831,neutral
6832,neutral
6833,neutral
6834,neutral
6835,love
6836,worry
6837,neutral
6838,happiness
6839,worry
6840,surprise
6841,love
6842,neutral
6843,neutral
6844,neutral
6845,love
6846,neutral
6847,happiness
6848,neutral
6849,love
6850,happiness
6851,neutral
6852,neutral
6853,happiness
6854,love
6855,happiness
6856,love
6857,happiness
6858,neutral
6859,happiness
6860,neutral
6861,worry
6862,neutral
6863,neutral
6864,neutral
6865,neutral
6866,worry
6867,happiness
6868,happiness
6869,love
6870,neutral
6871,happiness
6872,love
6873,neutral
6874,love
6875,neutral
6876,neutral
6877,love
6878,neutral
6879,neutral
6880,neutral
6881,happiness
6882,neutral
6883,neutral
6884,worry
6885,happiness
6886,neutral
6887,neutral
6888,love
6889,neutral
6890,worry
6891,love
6892,neutral
6893,happiness
6894,worry
6895,happiness
6896,love
6897,neutral
6898,happiness
6899,neutral
6900,worry
6901,neutral
6902,worry
6903,neutral
6904,neutral
6905,neutral
6906,neutral
6907,neutral
6908,worry
6909,happiness
6910,worry
6911,happiness
6912,neutral
6913,neutral
6914,worry
6915,worry
6916,worry
6917,neutral
6918,neutral
6919,happiness
6920,neutral
6921,worry
6922,neutral
6923,happiness
6924,neutral
6925,neutral
6926,worry
6927,neutral
6928,worry
6929,worry
6930,love
6931,love
6932,worry
6933,worry
6934,worry
6935,worry
6936,neutral
6937,happiness
6938,neutral
6939,neutral
6940,love
6941,neutral
6942,neutral
6943,worry
6944,love
6945,worry
6946,happiness
6947,worry
6948,neutral
6949,happiness
6950,neutral
6951,love
6952,neutral
6953,worry
6954,neutral
6955,neutral
6956,neutral
6957,love
6958,worry
6959,happiness
6960,neutral
6961,neutral
6962,love
6963,worry
6964,worry
6965,neutral
6966,happiness
6967,worry
6968,happiness
6969,neutral
6970,worry
6971,happiness
6972,neutral
6973,neutral
6974,neutral
6975,worry
6976,neutral
6977,worry
6978,happiness
6979,happiness
6980,love
6981,worry
6982,happiness
6983,happiness
6984,happiness
6985,neutral
6986,happiness
6987,neutral
6988,neutral
6989,neutral
6990,worry
6991,worry
6992,love
6993,happiness
6994,happiness
6995,love
6996,worry
6997,happiness
6998,neutral
6999,worry
7000,neutral
7001,happiness
7002,neutral
7003,neutral
7004,neutral
7005,love
7006,neutral
7007,neutral
7008,worry
7009,worry
7010,neutral
7011,worry
7012,neutral
7013,worry
7014,happiness
7015,neutral
7016,happiness
7017,neutral
7018,love
7019,neutral
7020,happiness
7021,neutral
7022,neutral
7023,neutral
7024,happiness
7025,neutral
7026,love
7027,neutral
7028,neutral
7029,worry
7030,happiness
7031,neutral
7032,happiness
7033,happiness
7034,worry
7035,neutral
7036,neutral
7037,love
7038,neutral
7039,neutral
7040,happiness
7041,happiness
7042,neutral
7043,neutral
7044,happiness
7045,neutral
7046,neutral
7047,happiness
7048,neutral
7049,neutral
7050,neutral
7051,worry
7052,neutral
7053,neutral
7054,happiness
7055,neutral
7056,neutral
7057,love
7058,happiness
7059,happiness
7060,happiness
7061,love
7062,worry
7063,neutral
7064,love
7065,neutral
7066,happiness
7067,neutral
7068,happiness
7069,happiness
7070,neutral
7071,love
7072,neutral
7073,worry
7074,worry
7075,worry
7076,neutral
7077,neutral
7078,neutral
7079,neutral
7080,happiness
7081,happiness
7082,happiness
7083,happiness
7084,neutral
7085,neutral
7086,happiness
7087,worry
7088,love
7089,neutral
7090,worry
7091,happiness
7092,neutral
7093,worry
7094,neutral
7095,love
7096,neutral
7097,neutral
7098,love
7099,neutral
7100,neutral
7101,worry
7102,worry
7103,worry
7104,neutral
7105,neutral
7106,neutral
7107,neutral
7108,sadness
7109,happiness
7110,neutral
7111,neutral
7112,neutral
7113,happiness
7114,love
7115,worry
7116,neutral
7117,worry
7118,neutral
7119,neutral
7120,love
7121,worry
7122,happiness
7123,worry
7124,happiness
7125,happiness
7126,neutral
7127,worry
7128,neutral
7129,love
7130,neutral
7131,worry
7132,happiness
7133,neutral
7134,happiness
7135,happiness
7136,worry
7137,love
7138,neutral
7139,neutral
7140,neutral
7141,neutral
7142,love
7143,worry
7144,worry
7145,neutral
7146,neutral
7147,happiness
7148,neutral
7149,neutral
7150,neutral
7151,neutral
7152,neutral
7153,neutral
7154,worry
7155,neutral
7156,neutral
7157,neutral
7158,happiness
7159,love
7160,love
7161,happiness
7162,neutral
7163,sadness
7164,happiness
7165,worry
7166,neutral
7167,neutral
7168,neutral
7169,neutral
7170,neutral
7171,neutral
7172,worry
7173,happiness
7174,neutral
7175,happiness
7176,happiness
7177,neutral
7178,happiness
7179,neutral
7180,happiness
7181,neutral
7182,neutral
7183,neutral
7184,neutral
7185,love
7186,happiness
7187,love
7188,worry
7189,happiness
7190,neutral
7191,happiness
7192,worry
7193,neutral
7194,happiness
7195,love
7196,happiness
7197,happiness
7198,neutral
7199,worry
7200,neutral
7201,neutral
7202,neutral
7203,love
7204,neutral
7205,neutral
7206,neutral
7207,neutral
7208,neutral
7209,happiness
7210,happiness
7211,worry
7212,happiness
7213,love
7214,love
7215,neutral
7216,neutral
7217,happiness
7218,neutral
7219,worry
7220,neutral
7221,happiness
7222,neutral
7223,worry
7224,worry
7225,worry
7226,worry
7227,love
7228,worry
7229,worry
7230,love
7231,neutral
7232,worry
7233,happiness
7234,love
7235,neutral
7236,neutral
7237,happiness
7238,worry
7239,neutral
7240,neutral
7241,neutral
7242,neutral
7243,neutral
7244,neutral
7245,neutral
7246,neutral
7247,neutral
7248,neutral
7249,worry
7250,worry
7251,love
7252,neutral
7253,neutral
7254,neutral
7255,neutral
7256,happiness
7257,love
7258,neutral
7259,worry
7260,neutral
7261,neutral
7262,happiness
7263,neutral
7264,love
7265,happiness
7266,worry
7267,neutral
7268,neutral
7269,worry
7270,neutral
7271,neutral
7272,worry
7273,neutral
7274,worry
7275,neutral
7276,worry
7277,neutral
7278,neutral
7279,worry
7280,neutral
7281,neutral
7282,neutral
7283,happiness
7284,love
7285,neutral
7286,neutral
7287,neutral
7288,happiness
7289,neutral
7290,worry
7291,worry
7292,neutral
7293,worry
7294,neutral
7295,worry
7296,neutral
7297,worry
7298,worry
7299,neutral
7300,worry
7301,neutral
7302,neutral
7303,neutral
7304,worry
7305,neutral
7306,love
7307,happiness
7308,neutral
7309,love
7310,love
7311,happiness
7312,neutral
7313,love
7314,worry
7315,neutral
7316,neutral
7317,love
7318,neutral
7319,worry
7320,neutral
7321,worry
7322,worry
7323,worry
7324,neutral
7325,neutral
7326,neutral
7327,worry
7328,love
7329,neutral
7330,worry
7331,worry
7332,worry
7333,neutral
7334,worry
7335,neutral
7336,worry
7337,neutral
7338,happiness
7339,happiness
7340,neutral
7341,love
7342,happiness
7343,neutral
7344,neutral
7345,worry
7346,neutral
7347,neutral
7348,worry
7349,neutral
7350,love
7351,neutral
7352,happiness
7353,love
7354,worry
7355,neutral
7356,worry
7357,neutral
7358,happiness
7359,neutral
7360,neutral
7361,neutral
7362,neutral
7363,happiness
7364,worry
7365,neutral
7366,worry
7367,happiness
7368,worry
7369,happiness
7370,neutral
7371,neutral
7372,worry
7373,love
7374,happiness
7375,neutral
7376,love
7377,neutral
7378,neutral
7379,neutral
7380,neutral
7381,happiness
7382,neutral
7383,worry
7384,love
7385,neutral
7386,neutral
7387,worry
7388,worry
7389,happiness
7390,worry
7391,neutral
7392,neutral
7393,neutral
7394,neutral
7395,happiness
7396,neutral
7397,worry
7398,sadness
7399,neutral
7400,neutral
7401,neutral
7402,neutral
7403,love
7404,neutral
7405,happiness
7406,worry
7407,neutral
7408,worry
7409,happiness
7410,neutral
7411,love
7412,worry
7413,neutral
7414,happiness
7415,love
7416,happiness
7417,neutral
7418,neutral
7419,neutral
7420,neutral
7421,happiness
7422,happiness
7423,love
7424,happiness
7425,worry
7426,worry
7427,neutral
7428,neutral
7429,happiness
7430,worry
7431,worry
7432,happiness
7433,happiness
7434,neutral
7435,happiness
7436,neutral
7437,happiness
7438,neutral
7439,happiness
7440,neutral
7441,happiness
7442,happiness
7443,neutral
7444,neutral
7445,love
7446,worry
7447,worry
7448,love
7449,worry
7450,neutral
7451,sadness
7452,neutral
7453,happiness
7454,neutral
7455,neutral
7456,worry
7457,worry
7458,neutral
7459,neutral
7460,worry
7461,neutral
7462,neutral
7463,worry
7464,worry
7465,neutral
7466,neutral
7467,neutral
7468,worry
7469,neutral
7470,love
7471,happiness
7472,neutral
7473,worry
7474,neutral
7475,neutral
7476,neutral
7477,neutral
7478,neutral
7479,happiness
7480,neutral
7481,happiness
7482,neutral
7483,neutral
7484,love
7485,worry
7486,happiness
7487,worry
7488,neutral
7489,happiness
7490,neutral
7491,happiness
7492,neutral
7493,neutral
7494,neutral
7495,neutral
7496,neutral
7497,happiness
7498,neutral
7499,happiness
7500,neutral
7501,worry
7502,neutral
7503,happiness
7504,worry
7505,neutral
7506,happiness
7507,neutral
7508,worry
7509,neutral
7510,neutral
7511,neutral
7512,neutral
7513,neutral
7514,neutral
7515,neutral
7516,neutral
7517,neutral
7518,happiness
7519,happiness
7520,happiness
7521,worry
7522,worry
7523,neutral
7524,neutral
7525,neutral
7526,worry
7527,worry
7528,neutral
7529,happiness
7530,happiness
7531,happiness
7532,love
7533,worry
7534,worry
7535,worry
7536,love
7537,neutral
7538,happiness
7539,happiness
7540,neutral
7541,neutral
7542,neutral
7543,worry
7544,happiness
7545,neutral
7546,neutral
7547,worry
7548,neutral
7549,neutral
7550,worry
7551,worry
7552,happiness
7553,neutral
7554,worry
7555,neutral
7556,neutral
7557,neutral
7558,worry
7559,neutral
7560,worry
7561,happiness
7562,neutral
7563,neutral
7564,neutral
7565,neutral
7566,neutral
7567,happiness
7568,sadness
7569,neutral
7570,worry
7571,neutral
7572,worry
7573,worry
7574,love
7575,worry
7576,worry
7577,love
7578,sadness
7579,happiness
7580,happiness
7581,neutral
7582,worry
7583,neutral
7584,neutral
7585,love
7586,neutral
7587,love
7588,neutral
7589,neutral
7590,happiness
7591,love
7592,neutral
7593,worry
7594,neutral
7595,happiness
7596,sadness
7597,happiness
7598,neutral
7599,worry
7600,neutral
7601,neutral
7602,worry
7603,worry
7604,neutral
7605,neutral
7606,worry
7607,worry
7608,neutral
7609,neutral
7610,neutral
7611,worry
7612,happiness
7613,happiness
7614,happiness
7615,neutral
7616,neutral
7617,happiness
7618,happiness
7619,neutral
7620,neutral
7621,worry
7622,neutral
7623,neutral
7624,happiness
7625,neutral
7626,happiness
7627,neutral
7628,neutral
7629,worry
7630,neutral
7631,worry
7632,neutral
7633,neutral
7634,happiness
7635,happiness
7636,neutral
7637,worry
7638,neutral
7639,happiness
7640,worry
7641,worry
7642,worry
7643,neutral
7644,love
7645,neutral
7646,happiness
7647,neutral
7648,neutral
7649,love
7650,love
7651,worry
7652,neutral
7653,neutral
7654,neutral
7655,love
7656,neutral
7657,neutral
7658,worry
7659,love
7660,love
7661,worry
7662,neutral
7663,worry
7664,neutral
7665,happiness
7666,happiness
7667,neutral
7668,neutral
7669,worry
7670,happiness
7671,neutral
7672,neutral
7673,neutral
7674,happiness
7675,neutral
7676,love
7677,neutral
7678,worry
7679,happiness
7680,neutral
7681,neutral
7682,worry
7683,happiness
7684,neutral
7685,worry
7686,love
7687,love
7688,worry
7689,neutral
7690,neutral
7691,worry
7692,neutral
7693,worry
7694,happiness
7695,neutral
7696,happiness
7697,worry
7698,worry
7699,neutral
7700,happiness
7701,neutral
7702,happiness
7703,neutral
7704,neutral
7705,happiness
7706,happiness
7707,neutral
7708,happiness
7709,worry
7710,neutral
7711,neutral
7712,love
7713,worry
7714,neutral
7715,happiness
7716,happiness
7717,love
7718,neutral
7719,neutral
7720,worry
7721,happiness
7722,neutral
7723,neutral
7724,neutral
7725,neutral
7726,happiness
7727,happiness
7728,neutral
7729,neutral
7730,worry
7731,love
7732,worry
7733,worry
7734,neutral
7735,worry
7736,neutral
7737,neutral
7738,happiness
7739,happiness
7740,neutral
7741,happiness
7742,happiness
7743,worry
7744,neutral
7745,love
7746,worry
7747,worry
7748,happiness
7749,worry
7750,worry
7751,worry
7752,happiness
7753,neutral
7754,happiness
7755,neutral
7756,neutral
7757,happiness
7758,love
7759,neutral
7760,worry
7761,worry
7762,worry
7763,neutral
7764,neutral
7765,neutral
7766,worry
7767,worry
7768,love
7769,worry
7770,happiness
7771,neutral
7772,happiness
7773,neutral
7774,worry
7775,happiness
7776,worry
7777,neutral
7778,worry
7779,neutral
7780,worry
7781,worry
7782,worry
7783,neutral
7784,worry
7785,neutral
7786,neutral
7787,love
7788,neutral
7789,happiness
7790,neutral
7791,neutral
7792,neutral
7793,neutral
7794,happiness
7795,neutral
7796,neutral
7797,worry
7798,love
7799,love
7800,worry
7801,happiness
7802,happiness
7803,worry
7804,worry
7805,worry
7806,neutral
7807,love
7808,love
7809,worry
7810,neutral
7811,happiness
7812,worry
7813,love
7814,neutral
7815,worry
7816,neutral
7817,worry
7818,worry
7819,neutral
7820,worry
7821,neutral
7822,neutral
7823,sadness
7824,worry
7825,neutral
7826,worry
7827,neutral
7828,neutral
7829,neutral
7830,worry
7831,worry
7832,happiness
7833,neutral
7834,neutral
7835,neutral
7836,worry
7837,neutral
7838,neutral
7839,neutral
7840,worry
7841,neutral
7842,love
7843,neutral
7844,love
7845,love
7846,neutral
7847,neutral
7848,neutral
7849,neutral
7850,neutral
7851,neutral
7852,happiness
7853,happiness
7854,neutral
7855,neutral
7856,neutral
7857,neutral
7858,worry
7859,worry
7860,worry
7861,worry
7862,worry
7863,worry
7864,worry
7865,happiness
7866,worry
7867,happiness
7868,worry
7869,neutral
7870,love
7871,worry
7872,worry
7873,worry
7874,happiness
7875,neutral
7876,happiness
7877,neutral
7878,happiness
7879,neutral
7880,neutral
7881,neutral
7882,worry
7883,neutral
7884,happiness
7885,love
7886,happiness
7887,happiness
7888,happiness
7889,neutral
7890,neutral
7891,worry
7892,worry
7893,neutral
7894,neutral
7895,neutral
7896,worry
7897,neutral
7898,worry
7899,happiness
7900,neutral
7901,neutral
7902,worry
7903,worry
7904,worry
7905,neutral
7906,worry
7907,happiness
7908,happiness
7909,worry
7910,neutral
7911,happiness
7912,neutral
7913,neutral
7914,sadness
7915,happiness
7916,love
7917,neutral
7918,love
7919,happiness
7920,neutral
7921,neutral
7922,worry
7923,neutral
7924,neutral
7925,worry
7926,happiness
7927,worry
7928,neutral
7929,happiness
7930,happiness
7931,love
7932,happiness
7933,neutral
7934,happiness
7935,neutral
7936,worry
7937,happiness
7938,worry
7939,neutral
7940,worry
7941,happiness
7942,neutral
7943,neutral
7944,happiness
7945,happiness
7946,neutral
7947,neutral
7948,worry
7949,love
7950,worry
7951,happiness
7952,happiness
7953,neutral
7954,neutral
7955,happiness
7956,neutral
7957,neutral
7958,worry
7959,happiness
7960,worry
7961,happiness
7962,neutral
7963,neutral
7964,neutral
7965,worry
7966,neutral
7967,happiness
7968,neutral
7969,worry
7970,worry
7971,neutral
7972,neutral
7973,neutral
7974,neutral
7975,worry
7976,neutral
7977,neutral
7978,happiness
7979,happiness
7980,worry
7981,love
7982,neutral
7983,neutral
7984,neutral
7985,happiness
7986,neutral
7987,neutral
7988,neutral
7989,worry
7990,happiness
7991,worry
7992,neutral
7993,neutral
7994,neutral
7995,neutral
7996,neutral
7997,happiness
7998,neutral
7999,worry
8000,neutral
8001,happiness
8002,neutral
8003,neutral
8004,neutral
8005,neutral
8006,happiness
8007,worry
8008,love
8009,worry
8010,worry
8011,neutral
8012,neutral
8013,happiness
8014,happiness
8015,neutral
8016,worry
8017,happiness
8018,worry
8019,happiness
8020,worry
8021,neutral
8022,worry
8023,neutral
8024,neutral
8025,neutral
8026,love
8027,sadness
8028,worry
8029,worry
8030,neutral
8031,worry
8032,neutral
8033,neutral
8034,happiness
8035,happiness
8036,neutral
8037,neutral
8038,love
8039,worry
8040,worry
8041,love
8042,worry
8043,worry
8044,happiness
8045,worry
8046,love
8047,happiness
8048,neutral
8049,neutral
8050,neutral
8051,neutral
8052,neutral
8053,happiness
8054,worry
8055,worry
8056,neutral
8057,happiness
8058,happiness
8059,neutral
8060,worry
8061,happiness
8062,neutral
8063,neutral
8064,happiness
8065,neutral
8066,love
8067,worry
8068,neutral
8069,love
8070,worry
8071,neutral
8072,neutral
8073,neutral
8074,neutral
8075,happiness
8076,love
8077,happiness
8078,neutral
8079,neutral
8080,worry
8081,happiness
8082,worry
8083,happiness
8084,neutral
8085,neutral
8086,happiness
8087,happiness
8088,happiness
8089,worry
8090,worry
8091,worry
8092,worry
8093,love
8094,worry
8095,neutral
8096,neutral
8097,happiness
8098,neutral
8099,love
8100,love
8101,neutral
8102,love
8103,worry
8104,worry
8105,neutral
8106,neutral
8107,neutral
8108,neutral
8109,worry
8110,happiness
8111,happiness
8112,happiness
8113,neutral
8114,happiness
8115,worry
8116,neutral
8117,happiness
8118,neutral
8119,neutral
8120,neutral
8121,neutral
8122,worry
8123,worry
8124,worry
8125,neutral
8126,neutral
8127,neutral
8128,neutral
8129,happiness
8130,love
8131,neutral
8132,worry
8133,worry
8134,worry
8135,worry
8136,worry
8137,neutral
8138,neutral
8139,neutral
8140,happiness
8141,neutral
8142,neutral
8143,worry
8144,happiness
8145,neutral
8146,worry
8147,neutral
8148,neutral
8149,happiness
8150,sadness
8151,worry
8152,worry
8153,neutral
8154,neutral
8155,love
8156,neutral
8157,worry
8158,happiness
8159,worry
8160,neutral
8161,happiness
8162,happiness
8163,love
8164,neutral
8165,neutral
8166,worry
8167,love
8168,worry
8169,worry
8170,sadness
8171,worry
8172,happiness
8173,neutral
8174,happiness
8175,neutral
8176,neutral
8177,neutral
8178,love
8179,neutral
8180,neutral
8181,happiness
8182,happiness
8183,happiness
8184,neutral
8185,neutral
8186,worry
8187,neutral
8188,worry
8189,love
8190,neutral
8191,sadness
8192,happiness
8193,neutral
8194,neutral
8195,neutral
8196,happiness
8197,happiness
8198,worry
8199,neutral
8200,worry
8201,neutral
8202,love
8203,neutral
8204,neutral
8205,love
8206,neutral
8207,worry
8208,worry
8209,neutral
8210,worry
8211,neutral
8212,worry
8213,neutral
8214,love
8215,neutral
8216,neutral
8217,love
8218,happiness
8219,worry
8220,worry
8221,neutral
8222,happiness
8223,love
8224,neutral
8225,worry
8226,neutral
8227,worry
8228,happiness
8229,neutral
8230,love
8231,neutral
8232,worry
8233,happiness
8234,happiness
8235,happiness
8236,love
8237,happiness
8238,worry
8239,neutral
8240,worry
8241,neutral
8242,worry
8243,worry
8244,happiness
8245,neutral
8246,neutral
8247,worry
8248,worry
8249,sadness
8250,happiness
8251,happiness
8252,happiness
8253,neutral
8254,worry
8255,worry
8256,neutral
8257,neutral
8258,neutral
8259,worry
8260,neutral
8261,neutral
8262,worry
8263,worry
8264,happiness
8265,neutral
8266,worry
8267,happiness
8268,neutral
8269,worry
8270,worry
8271,happiness
8272,love
8273,happiness
8274,love
8275,happiness
8276,love
8277,neutral
8278,worry
8279,neutral
8280,love
8281,happiness
8282,neutral
8283,neutral
8284,happiness
8285,neutral
8286,neutral
8287,worry
8288,neutral
8289,worry
8290,neutral
8291,happiness
8292,neutral
8293,happiness
8294,neutral
8295,neutral
8296,neutral
8297,neutral
8298,worry
8299,neutral
8300,neutral
8301,worry
8302,neutral
8303,happiness
8304,neutral
8305,neutral
8306,neutral
8307,worry
8308,neutral
8309,neutral
8310,happiness
8311,neutral
8312,love
8313,neutral
8314,neutral
8315,happiness
8316,worry
8317,worry
8318,love
8319,neutral
8320,love
8321,neutral
8322,neutral
8323,neutral
8324,worry
8325,neutral
8326,worry
8327,neutral
8328,neutral
8329,neutral
8330,neutral
8331,worry
8332,worry
8333,happiness
8334,neutral
8335,neutral
8336,happiness
8337,happiness
8338,neutral
8339,love
8340,worry
8341,neutral
8342,love
8343,neutral
8344,happiness
8345,neutral
8346,worry
8347,worry
8348,happiness
8349,neutral
8350,neutral
8351,neutral
8352,neutral
8353,love
8354,neutral
8355,happiness
8356,love
8357,neutral
8358,worry
8359,neutral
8360,happiness
8361,worry
8362,happiness
8363,neutral
8364,worry
8365,neutral
8366,happiness
8367,neutral
8368,worry
8369,love
8370,worry
8371,neutral
8372,happiness
8373,worry
8374,neutral
8375,worry
8376,neutral
8377,worry
8378,worry
8379,neutral
8380,happiness
8381,worry
8382,neutral
8383,happiness
8384,worry
8385,happiness
8386,neutral
8387,love
8388,neutral
8389,neutral
8390,happiness
8391,neutral
8392,happiness
8393,worry
8394,worry
8395,neutral
8396,neutral
8397,neutral
8398,worry
8399,happiness
8400,neutral
8401,love
8402,worry
8403,worry
8404,neutral
8405,neutral
8406,happiness
8407,worry
8408,neutral
8409,happiness
8410,happiness
8411,happiness
8412,neutral
8413,neutral
8414,happiness
8415,happiness
8416,happiness
8417,neutral
8418,sadness
8419,neutral
8420,worry
8421,neutral
8422,neutral
8423,neutral
8424,neutral
8425,worry
8426,worry
8427,worry
8428,worry
8429,happiness
8430,worry
8431,happiness
8432,neutral
8433,happiness
8434,worry
8435,neutral
8436,neutral
8437,neutral
8438,happiness
8439,neutral
8440,neutral
8441,happiness
8442,worry
8443,worry
8444,love
8445,happiness
8446,neutral
8447,worry
8448,happiness
8449,worry
8450,neutral
8451,neutral
8452,neutral
8453,worry
8454,happiness
8455,love
8456,neutral
8457,worry
8458,worry
8459,worry
8460,neutral
8461,worry
8462,neutral
8463,neutral
8464,neutral
8465,neutral
8466,neutral
8467,neutral
8468,worry
8469,happiness
8470,neutral
8471,love
8472,neutral
8473,neutral
8474,love
8475,neutral
8476,neutral
8477,worry
8478,neutral
8479,love
8480,happiness
8481,happiness
8482,worry
8483,love
8484,neutral
8485,worry
8486,worry
8487,neutral
8488,love
8489,worry
8490,worry
8491,happiness
8492,neutral
8493,worry
8494,neutral
8495,neutral
8496,love
8497,neutral
8498,neutral
8499,neutral
8500,neutral
8501,neutral
8502,neutral
8503,happiness
8504,worry
8505,worry
8506,worry
8507,neutral
8508,neutral
8509,love
8510,neutral
8511,love
8512,worry
8513,happiness
8514,happiness
8515,neutral
8516,worry
8517,happiness
8518,neutral
8519,neutral
8520,worry
8521,worry
8522,happiness
8523,neutral
8524,happiness
8525,neutral
8526,happiness
8527,neutral
8528,worry
8529,neutral
8530,happiness
8531,worry
8532,happiness
8533,neutral
8534,neutral
8535,neutral
8536,neutral
8537,love
8538,happiness
8539,happiness
8540,worry
8541,worry
8542,worry
8543,neutral
8544,neutral
8545,happiness
8546,worry
8547,happiness
8548,neutral
8549,worry
8550,happiness
8551,love
8552,neutral
8553,neutral
8554,neutral
8555,neutral
8556,love
8557,happiness
8558,happiness
8559,neutral
8560,happiness
8561,neutral
8562,neutral
8563,worry
8564,neutral
8565,neutral
8566,worry
8567,happiness
8568,love
8569,worry
8570,worry
8571,neutral
8572,worry
8573,neutral
8574,neutral
8575,worry
8576,happiness
8577,neutral
8578,neutral
8579,neutral
8580,neutral
8581,worry
8582,neutral
8583,worry
8584,neutral
8585,neutral
8586,love
8587,happiness
8588,neutral
8589,happiness
8590,neutral
8591,happiness
8592,neutral
8593,neutral
8594,worry
8595,happiness
8596,sadness
8597,neutral
8598,worry
8599,worry
8600,neutral
8601,neutral
8602,neutral
8603,love
8604,worry
8605,neutral
8606,neutral
8607,worry
8608,neutral
8609,neutral
8610,neutral
8611,neutral
8612,happiness
8613,happiness
8614,worry
8615,worry
8616,worry
8617,neutral
8618,love
8619,happiness
8620,neutral
8621,neutral
8622,neutral
8623,worry
8624,worry
8625,worry
8626,neutral
8627,happiness
8628,worry
8629,neutral
8630,neutral
8631,neutral
8632,neutral
8633,love
8634,happiness
8635,neutral
8636,happiness
8637,happiness
8638,neutral
8639,happiness
8640,love
8641,neutral
8642,neutral
8643,happiness
8644,neutral
8645,neutral
8646,worry
8647,neutral
8648,happiness
8649,neutral
8650,neutral
8651,neutral
8652,neutral
8653,neutral
8654,neutral
8655,worry
8656,neutral
8657,happiness
8658,neutral
8659,neutral
8660,worry
8661,hate
8662,worry
8663,happiness
8664,happiness
8665,worry
8666,worry
8667,worry
8668,worry
8669,worry
8670,happiness
8671,worry
8672,worry
8673,neutral
8674,love
8675,worry
8676,neutral
8677,neutral
8678,love
8679,happiness
8680,neutral
8681,neutral
8682,neutral
8683,neutral
8684,neutral
8685,worry
8686,neutral
8687,neutral
8688,neutral
8689,worry
8690,happiness
8691,love
8692,neutral
8693,worry
8694,neutral
8695,worry
8696,worry
8697,neutral
